Cut Code,Period,Phase,Bench,Mat Group,Mat Type,Tonnes,Dens(t/m3)
F61-3240,20M10,61,3240,oinlg,ore,6496,2.5
F61-3240,20M10,61,3240,oinlc,ore,6496,2.5
F61-3240,20M10,61,3240,oinlg,ore,928,2.5
F61-3240,20M10,61,3240,oinlc,ore,7424,2.5
F61-3240,20M10,61,3240,oinlc,ore,1856,2.5
F61-3240,20M10,61,3240,oinlg,ore,1856,2.5
F61-3240,20M10,61,3240,sinst,ore,1856,2.5
F61-3240,20M10,61,3240,wpag1,waste,1856,2.5
F61-3240,20M10,61,3240,oarlc,ore,1008,2.5
F61-3240,20M10,61,3240,oarlg,ore,1008,2.5
F61-3240,20M10,61,3240,oinlg,ore,928,2.5
F61-3240,20M10,61,3240,sarst,ore,1008,2.5
F61-3240,20M10,61,3240,sinst,ore,1856,2.5
F61-3240,20M10,61,3240,wpag1,waste,1856,2.5
F61-3240,20M10,61,3240,sarst,ore,1008,2.5
F61-3240,20M10,61,3240,wnag,waste,928,2.5
F61-3240,20M10,61,3240,wpag1,waste,5968,2.5
F61-3240,20M10,61,3240,wpag2,waste,2988,2.5
F61-3240,20M10,61,3240,wnag,waste,928,2.5
F61-3240,20M10,61,3240,wpag1,waste,3712,2.5
F61-3240,20M10,61,3240,wpag2,waste,7968,2.5
F61-3240,20M10,61,3240,wpag2,waste,1992,2.5
F61-3240,20M10,61,3240,wpag2,waste,3712,2.5
F61-3240,20M10,61,3240,oarlg,ore,3024,2.5
F61-3240,20M10,61,3240,wpag1,waste,1008,2.5
F61-3240,20M10,61,3240,wpag2,waste,3712,2.5
F61-3240,20M10,61,3240,oinlc,ore,928,2.5
F61-3240,20M10,61,3240,sinst,ore,2784,2.5
F61-3240,20M10,61,3240,wpag2,waste,6496,2.5
F61-3240,20M10,61,3240,sinst,ore,928,2.5
F61-3240,20M10,61,3240,oinlc,ore,7424,2.5
F61-3240,20M10,61,3240,wpag2,waste,928,2.5
F61-3240,20M10,61,3240,oinlc,ore,4640,2.5
F61-3240,20M10,61,3240,sinst,ore,928,2.5
F61-3240,20M10,61,3240,wpag1,waste,928,2.5
F61-3240,20M10,61,3240,oinlg,ore,928,2.5
F61-3240,20M10,61,3240,oinmg,ore,928,2.5
F61-3240,20M10,61,3240,sinst,ore,3712,2.5
F61-3240,20M10,61,3240,wpag1,waste,1856,2.5
F61-3240,20M10,61,3240,oinlg,ore,928,2.5
F61-3240,20M10,61,3240,sinst,ore,1856,2.5
F61-3240,20M10,61,3240,wpag1,waste,4720,2.5
F61-3240,20M10,61,3240,oarlc,ore,3024,2.5
F61-3240,20M10,61,3240,oinlg,ore,3712,2.5
F61-3240,20M10,61,3240,oinmg,ore,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,5976,2.5
F61-3240,20M10,61,3240,oinlg,ore,928,2.5
F61-3240,20M10,61,3240,sinst,ore,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,2988,2.5
F61-3240,20M10,61,3240,wpag2,waste,928,2.5
F61-3240,20M10,61,3240,oinlg,ore,4640,2.5
F61-3240,20M10,61,3240,sinst,ore,1856,2.5
F61-3240,20M10,61,3240,wpag2,waste,5568,2.5
F61-3240,20M10,61,3240,sinst,ore,1856,2.5
F61-3240,20M10,61,3240,wpag2,waste,7424,2.5
F61-3240,20M10,61,3240,wpag2,waste,4640,2.5
F61-3240,20M10,61,3240,oinlc,ore,928,2.5
F61-3240,20M10,61,3240,sinst,ore,1856,2.5
F61-3240,20M10,61,3240,oinlc,ore,4640,2.5
F61-3240,20M10,61,3240,sinst,ore,1856,2.5
F61-3240,20M10,61,3240,wpag1,waste,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,1856,2.5
F61-3240,20M10,61,3240,oinlc,ore,4640,2.5
F61-3240,20M10,61,3240,oinlg,ore,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,928,2.5
F61-3240,20M10,61,3240,oinlc,ore,2784,2.5
F61-3240,20M10,61,3240,oinlg,ore,1856,2.5
F61-3240,20M10,61,3240,sinst,ore,1856,2.5
F61-3240,20M10,61,3240,wpag2,waste,2920,2.5
F61-3240,20M10,61,3240,oinlc,ore,1856,2.5
F61-3240,20M10,61,3240,oinlg,ore,928,2.5
F61-3240,20M10,61,3240,sinst,ore,1856,2.5
F61-3240,20M10,61,3240,wpag2,waste,4160,2.5
F61-3240,20M10,61,3240,oarlc,ore,1008,2.5
F61-3240,20M10,61,3240,sarst,ore,2016,2.5
F61-3240,20M10,61,3240,sinst,ore,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,5068,2.5
F61-3240,20M10,61,3240,wpag1,waste,6496,2.5
F61-3240,20M10,61,3240,wpag1,waste,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,928,2.5
F61-3240,20M10,61,3240,wpag1,waste,6496,2.5
F61-3240,20M10,61,3240,wpag2,waste,7424,2.5
F61-3240,20M10,61,3240,wpag2,waste,6496,2.5
F61-3240,20M10,61,3240,sinst,ore,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,4640,2.5
F61-3240,20M10,61,3240,oinlg,ore,928,2.5
F61-3240,20M10,61,3240,sinst,ore,1856,2.5
F61-3240,20M10,61,3240,wpag2,waste,2784,2.5
F61-3240,20M10,61,3240,oinlc,ore,3712,2.5
F61-3240,20M10,61,3240,oinlg,ore,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,5568,2.5
F61-3240,20M10,61,3240,wpag1,waste,1856,2.5
F61-3240,20M10,61,3240,wpag2,waste,7424,2.5
F61-3240,20M10,61,3240,wpag2,waste,7764,2.5
F61-3240,20M10,61,3240,wpag2,waste,3984,2.5
F61-3240,20M10,61,3240,wpag2,waste,2080,2.5
F61-3240,20M10,61,3240,wpag1,waste,5568,2.5
F61-3240,20M10,61,3240,wpag2,waste,3984,2.5
F61-3240,20M10,61,3240,wpag1,waste,3712,2.5
F61-3240,20M10,61,3240,wpag2,waste,2988,2.5
F61-3240,20M10,61,3240,wpag1,waste,4768,2.5
F61-3240,20M10,61,3240,wpag2,waste,928,2.5
F61-3240,20M10,61,3240,wpag1,waste,7008,2.5
F61-3240,20M10,61,3240,oinlg,ore,2016,2.5
F61-3240,20M10,61,3240,wpag1,waste,6048,2.5
F61-3240,20M10,61,3240,wpag2,waste,929.6,2.5
F61-3240,20M10,61,3240,oinlg,ore,3792,2.5
F61-3240,20M10,61,3240,oinmg,ore,1872,2.5
F61-3240,20M10,61,3240,sinst,ore,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,3712,2.5
F61-3240,20M10,61,3240,oinlg,ore,1856,2.5
F61-3240,20M10,61,3240,oinmg,ore,928,2.5
F61-3240,20M10,61,3240,sinst,ore,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,4640,2.5
F61-3240,20M10,61,3240,wpag2,waste,2988,2.5
F61-3240,20M10,61,3240,wpag2,waste,2864,2.5
F61-3240,20M10,61,3240,wpag1,waste,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,4776,2.5
F61-3240,20M10,61,3240,wpag1,waste,2784,2.5
F61-3240,20M10,61,3240,wpag2,waste,3984,2.5
F61-3240,20M10,61,3240,wpag1,waste,3520,2.5
F61-3240,20M10,61,3240,wpag2,waste,2080,2.5
F61-3240,20M10,61,3240,wpag1,waste,6240,2.5
F61-3240,20M10,61,3240,wpag2,waste,8320,2.5
F61-3240,20M10,61,3240,wpag2,waste,3106.24,2.5
F61-3240,20M10,61,3240,oinlg,ore,1008,2.5
F61-3240,20M10,61,3240,sinst,ore,1020.8,2.5
F61-3240,20M10,61,3240,oinlg,ore,1938.72,2.5
F61-3240,20M10,61,3240,oinmg,ore,1008,2.5
F61-3240,20M10,61,3240,wpag2,waste,2784,2.5
F61-3240,20M10,61,3240,wpag2,waste,4624,2.5
F61-3240,20M10,61,3240,wpag1,waste,2288,2.5
F61-3240,20M10,61,3240,wpag2,waste,8156,2.5
F61-3240,20M10,61,3240,wpag2,waste,2988,2.5
F61-3240,20M10,61,3240,wpag1,waste,4160,2.5
F61-3240,20M10,61,3240,wpag2,waste,2080,2.5
F61-3240,20M10,61,3240,wpag1,waste,2080,2.5
F61-3240,20M10,61,3240,wpag1,waste,1856,2.5
F61-3240,20M10,61,3240,wpag2,waste,720,2.5
F61-3240,20M10,61,3240,wpag1,waste,5344,2.5
F61-3240,20M10,61,3240,wpag2,waste,7280,2.5
F61-3240,20M10,61,3240,wpag1,waste,640,2.5
F61-3240,20M10,61,3240,wpag2,waste,8012,2.5
F61-3240,20M10,61,3240,wpag2,waste,3984,2.5
F61-3240,20M10,61,3240,wpag1,waste,2080,2.5
F61-3240,20M10,61,3240,wpag2,waste,996,2.5
F61-3240,20M10,61,3240,oinlg,ore,1856,2.5
F61-3240,20M10,61,3240,sinst,ore,928,2.5
F61-3240,20M10,61,3240,wpag1,waste,3712,2.5
F61-3240,20M10,61,3240,wpag2,waste,7236,2.5
F61-3240,20M10,61,3240,wpag1,waste,928,2.5
F61-3240,20M10,61,3240,wpag2,waste,7104,2.5
F61-3240,20M10,61,3240,wpag2,waste,3984,2.5
F61-3240,20M10,61,3240,wpag2,waste,996,2.5
F61-3240,20M10,61,3240,oarlg,ore,1008,2.5
F61-3240,20M10,61,3240,oarmg,ore,1008,2.5
F61-3240,20M10,61,3240,oinlg,ore,1008,2.5
F61-3240,20M10,61,3240,sarst,ore,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,1008,2.5
F61-3232,20M10,61,3232,oarmg,ore,1008,2.5
F61-3232,20M10,61,3232,wpag1,waste,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,4032,2.5
F61-3232,20M10,61,3232,wpag1,waste,2016,2.5
F61-3232,20M10,61,3232,oarlg,ore,7056,2.5
F61-3232,20M10,61,3232,wpag1,waste,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,2016,2.5
F61-3232,20M10,61,3232,oarlg,ore,3024,2.5
F61-3232,20M10,61,3232,oarmg,ore,3024,2.5
F61-3232,20M10,61,3232,oarlg,ore,3024,2.5
F61-3232,20M10,61,3232,oarmg,ore,2016,2.5
F61-3232,20M10,61,3232,wpag1,waste,3024,2.5
F61-3232,20M10,61,3232,oarlg,ore,2016,2.5
F61-3232,20M10,61,3232,sarst,ore,4032,2.5
F61-3232,20M10,61,3232,wpag1,waste,2016,2.5
F61-3232,20M10,61,3232,oarlg,ore,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,2016,2.5
F61-3232,20M10,61,3232,oarlg,ore,4032,2.5
F61-3232,20M10,61,3232,oarmg,ore,2016,2.5
F61-3232,20M10,61,3232,wpag1,waste,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,1008,2.5
F61-3232,20M10,61,3232,oarmg,ore,6048,2.5
F61-3232,20M10,61,3232,wpag1,waste,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,1008,2.5
F61-3232,20M10,61,3232,sarst,ore,5040,2.5
F61-3232,20M10,61,3232,wpag1,waste,2016,2.5
F61-3232,20M10,61,3232,oarlg,ore,2016,2.5
F61-3232,20M10,61,3232,sarst,ore,4032,2.5
F61-3232,20M10,61,3232,wpag1,waste,2016,2.5
F61-3232,20M10,61,3232,oarlg,ore,1008,2.5
F61-3232,20M10,61,3232,sarst,ore,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,1008,2.5
F61-3232,20M10,61,3232,oarmg,ore,1008,2.5
F61-3232,20M10,61,3232,sarst,ore,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,1008,2.5
F61-3232,20M10,61,3232,oarmg,ore,7056,2.5
F61-3232,20M10,61,3232,oarlg,ore,2016,2.5
F61-3232,20M10,61,3232,oarmg,ore,1008,2.5
F61-3232,20M10,61,3232,wpag1,waste,5040,2.5
F61-3232,20M10,61,3232,oarlg,ore,2016,2.5
F61-3232,20M10,61,3232,sarst,ore,2016,2.5
F61-3232,20M10,61,3232,wpag1,waste,4032,2.5
F61-3232,20M10,61,3232,oarlg,ore,3024,2.5
F61-3232,20M10,61,3232,sarst,ore,1008,2.5
F61-3232,20M10,61,3232,wpag1,waste,4032,2.5
F61-3232,20M10,61,3232,oarlg,ore,1008,2.5
F61-3232,20M10,61,3232,oinlc,ore,1900.8,2.5
F61-3232,20M10,61,3232,oarlg,ore,2016,2.5
F61-3232,20M10,61,3232,oarmg,ore,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,2016,2.5
F61-3232,20M10,61,3232,wpag1,waste,2016,2.5
F61-3232,20M10,61,3232,oarhg,ore,1008,2.5
F61-3232,20M10,61,3232,oarmg,ore,4032,2.5
F61-3232,20M10,61,3232,oarhg,ore,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,6048,2.5
F61-3232,20M10,61,3232,oarmg,ore,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,3024,2.5
F61-3232,20M10,61,3232,oarmg,ore,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,4032,2.5
F61-3232,20M10,61,3232,oarmg,ore,4032,2.5
F61-3232,20M10,61,3232,oarlg,ore,7056,2.5
F61-3232,20M10,61,3232,sarst,ore,1008,2.5
F61-3232,20M10,61,3232,oarlg,ore,2016,2.5
F61-3232,20M10,61,3232,wpag2,waste,372.3801748,2.5
F61-3232,20M10,61,3232,oinlg,ore,1117.140524,2.5
F61-3232,20M10,61,3232,sarst,ore,404.481914,2.5
F61-3232,20M10,61,3232,sinst,ore,372.3801748,2.5
F61-3232,20M10,61,3232,wpag1,waste,372.3801748,2.5
F61-3232,20M10,61,3232,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,7328.166667,2.5
F70-3264,20M10,70,3264,oarlg,ore,2016,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,wnag,waste,5040,2.5
F70-3264,20M10,70,3264,wnag,waste,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,2016,2.5
F70-3264,20M10,70,3264,wnag,waste,6048,2.5
F70-3264,20M10,70,3264,oarlg,ore,2016,2.5
F70-3264,20M10,70,3264,oarmg,ore,2016,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,wnag,waste,3024,2.5
F70-3264,20M10,70,3264,oarlg,ore,5040,2.5
F70-3264,20M10,70,3264,oarmg,ore,2016,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,3024,2.5
F70-3264,20M10,70,3264,wnag,waste,1008,2.5
F70-3264,20M10,70,3264,oarmg,ore,4032,2.5
F70-3264,20M10,70,3264,oarlg,ore,3024,2.5
F70-3264,20M10,70,3264,oarmg,ore,2016,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,wnag,waste,2016,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,4032,2.5
F70-3264,20M10,70,3264,wnag,waste,3024,2.5
F70-3264,20M10,70,3264,sarst,ore,4032,2.5
F70-3264,20M10,70,3264,wnag,waste,4032,2.5
F70-3264,20M10,70,3264,wnag,waste,7056,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,oarmg,ore,1008,2.5
F70-3264,20M10,70,3264,oarhg,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,2016,2.5
F70-3264,20M10,70,3264,oarmg,ore,4032,2.5
F70-3264,20M10,70,3264,wnag,waste,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,7056,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,2016,2.5
F70-3264,20M10,70,3264,wnag,waste,6048,2.5
F70-3264,20M10,70,3264,wnag,waste,8064,2.5
F70-3264,20M10,70,3264,oarlg,ore,4032,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,wnag,waste,3024,2.5
F70-3264,20M10,70,3264,oarlg,ore,7056,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,4032,2.5
F70-3264,20M10,70,3264,wnag,waste,4032,2.5
F70-3264,20M10,70,3264,wnag,waste,8064,2.5
F70-3264,20M10,70,3264,wnag,waste,4032,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,oarmg,ore,3024,2.5
F70-3264,20M10,70,3264,oarlg,ore,4032,2.5
F70-3264,20M10,70,3264,oarmg,ore,3024,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,oarmg,ore,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,3024,2.5
F70-3264,20M10,70,3264,wnag,waste,3024,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,wnag,waste,7056,2.5
F70-3264,20M10,70,3264,wnag,waste,6048,2.5
F70-3264,20M10,70,3264,oarhg,ore,1008,2.5
F70-3264,20M10,70,3264,oarmg,ore,5040,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,oarhg,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,oarmg,ore,6048,2.5
F70-3264,20M10,70,3264,oarlg,ore,5040,2.5
F70-3264,20M10,70,3264,oarmg,ore,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,2016,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,wnag,waste,6048,2.5
F70-3264,20M10,70,3264,wnag,waste,2016,2.5
F70-3264,20M10,70,3264,sarst,ore,2016,2.5
F70-3264,20M10,70,3264,wnag,waste,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,2016,2.5
F70-3264,20M10,70,3264,oarmg,ore,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,2016,2.5
F70-3264,20M10,70,3264,wnag,waste,3024,2.5
F70-3264,20M10,70,3264,oarlg,ore,8064,2.5
F70-3264,20M10,70,3264,oarlg,ore,6048,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,wnag,waste,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,3024,2.5
F70-3264,20M10,70,3264,wnag,waste,3024,2.5
F70-3264,20M10,70,3264,oarhg,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,2016,2.5
F70-3264,20M10,70,3264,oarmg,ore,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,2016,2.5
F70-3264,20M10,70,3264,oarlg,ore,2016,2.5
F70-3264,20M10,70,3264,oarmg,ore,2016,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,wnag,waste,3024,2.5
F70-3264,20M10,70,3264,oarlg,ore,8064,2.5
F70-3264,20M10,70,3264,oarhg,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,5040,2.5
F70-3264,20M10,70,3264,oarmg,ore,2016,2.5
F70-3264,20M10,70,3264,oarlg,ore,4032,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,oarhg,ore,1008,2.5
F70-3264,20M10,70,3264,oarhg,ore,2016,2.5
F70-3264,20M10,70,3264,oarmg,ore,6048,2.5
F70-3264,20M10,70,3264,oarlg,ore,6048,2.5
F70-3264,20M10,70,3264,oarmg,ore,2016,2.5
F70-3264,20M10,70,3264,oarhg,ore,6048,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,oarmg,ore,1008,2.5
F70-3264,20M10,70,3264,oarhg,ore,2016,2.5
F70-3264,20M10,70,3264,oarlg,ore,5040,2.5
F70-3264,20M10,70,3264,oarmg,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,oarhg,ore,3024,2.5
F70-3264,20M10,70,3264,oarhg,ore,2016,2.5
F70-3264,20M10,70,3264,oarlg,ore,3024,2.5
F70-3264,20M10,70,3264,oarmg,ore,3024,2.5
F70-3264,20M10,70,3264,oarhg,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,oarmg,ore,6048,2.5
F70-3264,20M10,70,3264,oarhg,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,2016,2.5
F70-3264,20M10,70,3264,oarmg,ore,5040,2.5
F70-3264,20M10,70,3264,oarlg,ore,3024,2.5
F70-3264,20M10,70,3264,oarmg,ore,3024,2.5
F70-3264,20M10,70,3264,oarhg,ore,5040,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,1008,2.5
F70-3264,20M10,70,3264,oarmg,ore,7056,2.5
F70-3264,20M10,70,3264,oarlg,ore,4032,2.5
F70-3264,20M10,70,3264,oarmg,ore,4032,2.5
F70-3264,20M10,70,3264,oarlg,ore,4032,2.5
F70-3264,20M10,70,3264,sarst,ore,2016,2.5
F70-3264,20M10,70,3264,wnag,waste,2016,2.5
F70-3264,20M10,70,3264,wnag,waste,2016,2.5
F70-3264,20M10,70,3264,wpag1,waste,1008,2.5
F70-3264,20M10,70,3264,oarhg,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,2016,2.5
F70-3264,20M10,70,3264,oarmg,ore,3024,2.5
F70-3264,20M10,70,3264,oarlg,ore,7056,2.5
F70-3264,20M10,70,3264,oarmg,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,6048,2.5
F70-3264,20M10,70,3264,oarmg,ore,2016,2.5
F70-3264,20M10,70,3264,oarhg,ore,2016,2.5
F70-3264,20M10,70,3264,oarlg,ore,2016,2.5
F70-3264,20M10,70,3264,oarmg,ore,1008,2.5
F70-3264,20M10,70,3264,sarst,ore,3024,2.5
F70-3264,20M10,70,3264,oarlg,ore,2016,2.5
F70-3264,20M10,70,3264,sarst,ore,3024,2.5
F70-3264,20M10,70,3264,wnag,waste,2016,2.5
F70-3264,20M10,70,3264,oarlg,ore,6048,2.5
F70-3264,20M10,70,3264,sarst,ore,1008,2.5
F70-3264,20M10,70,3264,wnag,waste,1008,2.5
F70-3264,20M10,70,3264,oarhg,ore,1008,2.5
F70-3264,20M10,70,3264,oarlg,ore,3024,2.5
F70-3264,20M10,70,3264,oarmg,ore,4032,2.5
